time,rho,temperature,power,Tran,Shim1,Shim2,Reg
23.900000000000205,73.47422242563441,20.001338174592114,47737.84181781087,564.0,504.0,324.0,744.0
23.950000000000205,73.12620038909942,20.001385915913172,48410.40835386607,564.0,504.0,324.0,744.0
24.000000000000206,72.78225818034176,20.00143429843141,49075.47619195472,564.0,504.0,324.0,744.0
24.050000000000207,72.44230387643233,20.001483314490912,49733.208719441354,564.0,504.0,324.0,744.0
24.100000000000207,72.10624886467863,20.001532956597217,50383.76355085102,564.0,504.0,324.0,744.0
24.150000000000208,71.7740076843894,20.001583217411717,51027.29279972769,564.0,504.0,324.0,744.0
24.20000000000021,71.44549787764899,20.001634089746346,51663.943335186355,564.0,504.0,324.0,744.0
24.25000000000021,71.12063984855453,20.001685566558496,52293.85702408824,564.0,504.0,324.0,744.0
24.30000000000021,70.79935673039446,20.00173764094618,52917.17095971784,564.0,504.0,324.0,744.0
24.35000000000021,70.48157426027771,20.001790306143384,53534.017677794836,564.0,504.0,324.0,744.0
24.40000000000021,70.1672206607478,20.001843555515674,54144.52536060313,564.0,504.0,324.0,744.0
24.450000000000212,69.85622652794697,20.001897382555946,54748.81802997564,564.0,504.0,324.0,744.0
24.500000000000213,69.54852472591904,20.001951780880397,55347.01572982503,564.0,504.0,324.0,744.0
24.550000000000214,69.24405028666814,20.002006744224655,55939.234698870605,564.0,504.0,324.0,744.0
24.600000000000215,68.94274031561231,20.002062266440078,56525.587534166065,564.0,504.0,324.0,744.0
24.650000000000215,68.64453390209755,20.002118341490203,57106.18334599802,564.0,504.0,324.0,744.0
24.700000000000216,68.34937203465613,20.002174963447363,57681.12790468343,564.0,504.0,324.0,744.0
24.750000000000217,68.05719752071795,20.002232126489417,58250.52377976291,564.0,504.0,324.0,744.0
24.800000000000217,67.7679549104998,20.002289824896646,58814.4704720515,564.0,504.0,324.0,744.0
24.850000000000218,67.48159042481787,20.00234805304874,59373.06453897863,564.0,504.0,324.0,744.0
24.90000000000022,67.19805188658526,20.002406805421927,59926.399713619714,564.0,504.0,324.0,744.0
24.95000000000022,66.9172886557723,20.002466076586234,60474.56701779538,564.0,504.0,324.0,744.0
25.00000000000022,66.63925156762296,20.002525861202813,61017.65486958903,564.0,504.0,324.0,744.0
25.05000000000022,66.36389287393352,20.002586154021397,61555.74918560926,564.0,504.0,324.0,744.0
25.10000000000022,66.09116618721376,20.002646949877864,62088.93347830273,564.0,504.0,324.0,744.0
25.150000000000222,65.82102642756297,20.002708243691874,62617.28894860374,564.0,504.0,324.0,744.0
25.200000000000223,65.55342977210213,20.002770030464603,63140.894574183694,564.0,504.0,324.0,744.0
25.250000000000224,65.2883336068187,20.002832305276563,63659.82719355351,564.0,504.0,324.0,744.0
25.300000000000225,65.02569648068359,20.00289506328551,64174.16158624687,564.0,504.0,324.0,744.0
25.350000000000225,64.76547806191587,20.002958299724416,64683.97054930517,564.0,504.0,324.0,744.0
25.400000000000226,64.50763909627321,20.003022009899524,65189.32497026551,564.0,504.0,324.0,744.0
